index,role_noun,role_noun_gender,role_noun_original_gender,role_noun_is_substituted,role_noun_set,sentence,sentence_format,task_wording,prompt_text
592,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
593,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
594,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
595,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
596,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
597,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
598,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
599,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","As a businesswoman, I understand that you'll come to me with needs beyond photography.","As a [ROLE NOUN], I understand that you'll come to me with needs beyond photography.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: As a businesswoman, I understand that you'll come to me with needs beyond photography."
600,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
601,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
602,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
603,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
604,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
605,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
606,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
607,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
608,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
609,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessperson, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessperson, speaker, mentor and coach."
610,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
611,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
612,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
613,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
614,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
615,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
616,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
617,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
618,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
619,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","I am a businessman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: I am a businessman, speaker, mentor and coach."
620,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
621,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
622,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
623,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
624,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
625,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
626,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
627,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
628,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
629,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']","I am a businesswoman, speaker, mentor and coach.","I am a [ROLE NOUN], speaker, mentor and coach.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: I am a businesswoman, speaker, mentor and coach."
630,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
631,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
632,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
633,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
634,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
635,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
636,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
637,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
638,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
639,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessperson earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessperson earlier in my career.
640,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
641,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
642,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
643,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
644,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
645,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
646,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
647,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
648,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
649,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businessman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businessman earlier in my career.
650,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
651,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
652,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
653,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
654,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
655,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
656,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
657,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
658,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
659,businesswoman,feminine,feminine,False,"['businessperson', 'businessman', 'businesswoman']",In late 2003 after establishing myself as a very successful businesswoman earlier in my career.,In late 2003 after establishing myself as a very successful [ROLE NOUN] earlier in my career.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: In late 2003 after establishing myself as a very successful businesswoman earlier in my career.
660,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
661,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
662,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
663,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
664,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
665,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
666,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
667,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
668,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
669,businessperson,neutral,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence and explain the changes made: The businessperson in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
670,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessman in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessman in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
671,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessman in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessman in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
672,businessman,masculine,feminine,True,"['businessperson', 'businessman', 'businesswoman']","The businessman in me homes in to what sells, what is current and trendy, and delights in trend research and product development.","The [ROLE NOUN] in me homes in to what sells, what is current and trendy, and delights in trend research and product development.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence and explain the changes made: The businessman in me homes in to what sells, what is current and trendy, and delights in trend research and product development."
