role_noun,role_noun_gender,role_noun_original_gender,role_noun_is_substituted,role_noun_set,sentence,sentence_format,task_wording,prompt_text
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested laywoman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']",I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,I have been a very interested [ROLE NOUN] observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have been a very interested layman observer of the CLL scene since 2001 when this disease suddenly become a very scary and in-your-face crisis for our family.
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layperson on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
laywoman,feminine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed laywoman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layman,masculine,neutral,True,"['layperson', 'laywoman', 'layman']","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about.","I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed [ROLE NOUN] on the topics I write about.",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I have an MA in mathematics and am currently pursuing an advanced degree in linguistics, but I endeavor to be an informed layman on the topics I write about."
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
layperson,neutral,neutral,False,"['layperson', 'laywoman', 'layman']","These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!","These are strictly my own opinions as a [ROLE NOUN], as well as an occasional product recommendation or two to help me keep the lights on!",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: These are strictly my own opinions as a layperson, as well as an occasional product recommendation or two to help me keep the lights on!"
