role_noun,role_noun_gender,role_noun_original_gender,role_noun_is_substituted,role_noun_set,sentence,sentence_format,task_wording,prompt_text
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",For nearly 30 years I was a professional craftsman with a sewn line of country primitive kitchen accessories items and country style curtains.,For nearly 30 years I was a professional [ROLE NOUN] with a sewn line of country primitive kitchen accessories items and country style curtains.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: For nearly 30 years I was a professional craftsman with a sewn line of country primitive kitchen accessories items and country style curtains.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsperson.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsperson.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftswoman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftswoman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",Currently available work » I am an artist and craftsman.,Currently available work » I am an artist and [ROLE NOUN].,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: Currently available work » I am an artist and craftsman.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsperson."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftswoman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration they/them,"My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration she/her,"My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsman,masculine,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']","I am an avid gardener (expect springtime flower pictures!), quilter and craftsman.","I am an avid gardener (expect springtime flower pictures!), quilter and [ROLE NOUN].",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am an avid gardener (expect springtime flower pictures!), quilter and craftsman."
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftsperson,neutral,feminine,True,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftsperson who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
craftswoman,feminine,feminine,False,"['craftsperson', 'craftswoman', 'craftsman']",I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,I am a master [ROLE NOUN] who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I am a master craftswoman who aspires to add an air of class to your space with my top-quality artisanal wall art and photo album options.
