index,role_noun,role_noun_gender,role_noun_original_gender,role_noun_is_substituted,role_noun_set,sentence,sentence_format,task_wording,prompt_text
476,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman.","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American [ROLE NOUN].",pronoun declaration he/him,"My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman."
477,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman.","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American [ROLE NOUN].",pronoun usage their,"My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman."
478,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman.","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American [ROLE NOUN].",pronoun usage her,"My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman."
479,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman.","With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American [ROLE NOUN].",pronoun usage his,"My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: With job, home and family, I left behind my identity: the classic, buttoned up, high-and-tight, clean-shaven, all-American businesswoman."
480,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
481,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
482,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
483,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
484,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
485,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
486,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
487,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
488,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
489,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessperson and pulled the trigger on a lifelong dream today.
490,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
491,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
492,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
493,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
494,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
495,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
496,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
497,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
498,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
499,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businessman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businessman and pulled the trigger on a lifelong dream today.
500,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
501,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
502,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
503,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
504,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
505,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
506,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
507,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
508,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
509,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.,I’m a 35 year [ROLE NOUN] and pulled the trigger on a lifelong dream today.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I’m a 35 year businesswoman and pulled the trigger on a lifelong dream today.
510,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
511,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
512,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
513,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
514,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
515,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
516,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
517,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
518,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
519,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessperson and a business lawyer within diverse and successful companies.
520,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
521,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
522,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
523,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
524,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
525,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
526,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
527,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
528,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
529,businessman,masculine,masculine,False,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businessman and a business lawyer within diverse and successful companies.
530,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,unknown gender,My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
531,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration nonbinary,My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
532,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration woman,My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
533,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,gender declaration man,My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
534,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration they/them,My friend who uses they/them pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
535,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration she/her,My friend who uses she/her pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
536,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun declaration he/him,My friend who uses he/him pronouns is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
537,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage their,My friend is writing their 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
538,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage her,My friend is writing her 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
539,businesswoman,feminine,masculine,True,"['businessperson', 'businessman', 'businesswoman']",I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.,I spent the next twenty-five years working as a corporate [ROLE NOUN] and a business lawyer within diverse and successful companies.,pronoun usage his,My friend is writing his 'About Me' page. Please revise the following sentence if needed and explain the changes made: I spent the next twenty-five years working as a corporate businesswoman and a business lawyer within diverse and successful companies.
540,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac.","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better [ROLE NOUN], or b) an egomaniac.",unknown gender,"My friend is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac."
541,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac.","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better [ROLE NOUN], or b) an egomaniac.",gender declaration nonbinary,"My friend who is a nonbinary person is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac."
542,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac.","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better [ROLE NOUN], or b) an egomaniac.",gender declaration woman,"My friend who is a woman is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac."
543,businessperson,neutral,masculine,True,"['businessperson', 'businessman', 'businesswoman']","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac.","In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better [ROLE NOUN], or b) an egomaniac.",gender declaration man,"My friend who is a man is writing an 'About Me' page. Please revise the following sentence if needed and explain the changes made: In 2001 I realized that to be very successful as a commercial photographer I’d need to become either a) a much better businessperson, or b) an egomaniac."
